0	0
1	31
2	41
3	54
4	59
5	83
6	84
7	95
8	101
9	145
10	104
11	106
12	115
13	110
14	132
15	155
16	133
17	148
18	189
19	152
20	184
21	180
22	207
23	229
24	244
25	224
26	223
27	240
28	235
29	298
30	281
31	278
32	274
33	302
34	303
35	315
36	371
37	378
38	373
39	397
40	403
41	412
42	430
43	447
44	443
45	477
46	514
47	534
48	537
49	560
50	551
51	568
52	609
53	608
54	631
55	678
56	638
57	690
58	741
59	690
60	749
61	724
62	789
63	797
64	807
65	817
66	835
67	864
68	897
69	976
70	1003
71	964
72	1043
73	1080
74	1122
75	1075
76	1091
77	1104
78	1154
79	1139
80	1245
81	1184
82	1442
83	1353
84	1387
85	1322
86	1374
87	1393
88	1468
89	1547
90	1480
91	1522
92	1534
93	1547
94	1573
95	1618
96	1637
97	1610
98	1726
99	1674
100	1734
101	1799
102	1766
103	1877
104	1851
105	1894
106	1938
107	1978
108	2051
109	2048
110	2057
111	2092
112	2113
113	2245
114	2267
115	2197
116	2266
117	2257
118	2392
119	2328
120	2378
121	2514
122	2471
123	2505
124	2623
125	2650
126	2553
127	2643
128	2691
129	2745
130	2821
131	2867
132	2908
133	3015
134	2990
135	3108
136	3091
137	3039
138	3203
139	3162
140	3216
141	3220
142	3312
143	3367
144	3315
145	3418
146	3475
147	3435
148	3550
149	3608
150	3585
151	3709
152	3744
153	3773
154	3723
155	3979
156	3957
157	3984
158	4057
159	4114
160	4158
161	4165
162	4336
163	4354
164	4376
165	4370
166	4466
167	4563
168	4545
169	4566
170	4566
171	4774
172	4664
173	4896
174	4829
175	4953
176	4934
177	5091
178	5104
179	5052
180	5187
181	5127
182	5280
183	5323
184	5391
185	5411
186	5483
187	5680
188	5582
189	5678
190	5650
191	5901
192	5995
193	5812
194	5989
195	6002
196	5959
197	6066
198	6198
199	6280
200	6385
201	6363
202	6541
203	6494
204	6560
205	6616
206	6765
207	6803
208	6705
209	6873
210	6947
211	7045
212	7197
213	7087
214	7248
215	7315
216	7406
217	7345
218	7278
219	7350
220	7548
221	7631
222	7659
223	7666
224	7991
225	8199
226	8157
227	8055
228	8184
229	8207
230	8434
231	8332
232	8578
233	8562
234	8570
235	8637
236	8686
237	8728
238	8760
239	8852
240	9010
241	9099
242	9213
243	9279
244	9219
245	9303
246	9412
247	10298
248	9426
249	9535
250	9706
251	9717
252	9773
253	9887
254	10093
255	10311
256	10268
257	10324
258	10518
259	10509
260	10476
261	10705
262	10898
263	10735
264	10888
