0	0
1	48
2	150
3	193
4	146
5	234
6	334
7	281
8	322
9	419
10	633
11	527
12	564
13	594
14	663
15	688
16	720
17	754
18	1021
19	1000
20	946
21	1026
22	1093
23	1045
24	1150
25	1136
26	1326
27	1239
28	1220
29	1295
30	1992
31	1383
32	1295
33	1487
34	1830
35	1733
36	1810
37	1891
38	1790
39	1845
40	1905
41	1902
42	2053
43	1976
44	2053
45	2019
46	2085
47	2066
48	2117
49	2224
50	2337
51	2341
52	2338
53	2415
54	2494
55	2499
56	2488
57	2525
58	2595
59	2671
60	3594
61	2644
62	2748
63	2813
64	2779
65	2962
66	3378
67	3299
68	3378
69	3269
70	3408
71	4524
72	3504
73	3425
74	3557
75	3854
76	3555
77	3722
78	3666
79	3618
80	3720
81	3677
82	3911
83	5266
84	3952
85	3951
86	4073
87	3983
88	4072
89	4088
90	4158
91	4181
92	4325
93	4345
94	4321
95	4357
96	4363
97	4416
98	4637
99	4614
100	4545
101	4709
102	4767
103	4695
104	4717
105	4716
106	4822
107	4706
108	4945
109	5118
110	4934
111	5225
112	5141
113	5054
114	5377
115	5358
116	5342
117	5324
118	5433
119	5438
120	5451
121	5529
122	5510
123	5491
124	5567
125	5592
126	5585
127	5633
128	5804
129	5950
130	6368
131	6360
132	6221
133	6426
134	6538
135	6431
136	6553
137	6564
138	6897
139	6627
140	6556
141	6533
142	6889
143	6927
144	6941
145	6723
146	7927
147	7142
148	7077
149	7113
150	7162
151	7105
152	7243
153	7164
154	7373
155	7384
156	7413
157	7981
158	7617
159	7516
160	7392
161	7559
162	7968
163	7629
164	7700
165	7764
166	7817
167	7822
168	8005
169	7949
170	8127
171	8153
172	8156
173	8114
174	8171
175	8209
176	8349
177	8365
178	8417
179	8393
180	8521
181	8349
182	8570
183	8479
184	8653
185	8593
186	8792
187	8860
188	8803
189	8948
190	8830
191	9033
192	8950
193	9022
194	9221
195	9294
196	10219
197	9300
198	9261
199	9471
200	10635
201	9471
202	9513
203	9579
204	9607
205	9550
206	9649
207	9692
208	9929
209	9805
210	9959
211	10887
212	11068
213	10070
214	9956
215	9937
216	10151
217	10081
218	10224
219	10404
220	10069
221	10159
222	10322
223	10328
224	10475
225	10411
226	10542
227	10835
228	10697
229	10803
230	10626
231	11510
232	10994
233	10903
234	11162
235	11228
236	10959
237	11064
238	12317
239	10970
240	11103
241	11704
242	11239
243	11419
244	11236
245	11719
246	11481
247	11502
248	11620
249	11639
250	11615
251	11854
252	11495
253	11757
254	11774
255	11871
256	11770
257	12569
258	13190
259	13179
260	12941
261	13036
262	14990
263	12677
264	14279
265	13180
266	13435
267	13398
268	13213
269	13360
270	13466
271	13341
272	13423
273	14494
274	13246
275	13516
276	13706
277	13606
278	13739
279	13786
280	13762
281	13790
282	13839
283	13724
284	13700
285	14835
286	14118
287	14076
288	14137
289	14226
290	14399
291	14440
292	14449
293	15670
294	15481
295	14449
296	14527
297	14582
298	14674
299	14573
300	15440
301	16048
302	14849
303	15707
304	14780
305	15604
306	17315
307	15272
308	15175
309	15225
310	15461
311	15207
312	15278
313	16034
314	15409
315	15430
316	15610
317	15753
318	15834
319	15881
320	15470
321	15584
322	15810
323	15853
324	15910
325	16229
326	16120
327	16052
328	15867
329	15947
330	16337
331	16437
332	16471
333	16154
334	16568
335	16471
336	16308
337	17644
338	16600
339	16436
340	16848
341	16598
342	16646
343	16735
344	16729
345	16857
346	18236
347	17452
348	17321
349	17103
350	17159
351	17322
352	17186
353	17193
354	17290
355	18058
356	17262
357	17322
358	17434
359	17645
360	20520
361	17790
362	17802
363	17788
364	17754
365	17832
366	17686
367	17829
368	17991
369	17841
370	18398
371	17846
372	18206
373	18192
374	19179
375	18258
376	18025
377	18150
378	18341
379	18359
380	18269
381	19717
382	18393
383	18366
384	18426
385	18286
386	19185
387	18896
388	18791
389	19422
390	19250
391	19287
392	19268
393	19297
394	18928
395	19086
396	19437
397	19116
398	19174
399	20465
400	19532
401	19446
402	20092
403	19576
404	19535
405	19369
406	19846
407	19827
408	19501
409	19821
410	19790
411	19787
412	21061
413	20594
414	20054
415	21171
416	20860
417	20327
418	20373
419	20659
420	20404
421	21203
422	21320
423	20583
424	21861
425	22107
426	20828
427	22608
428	20875
429	23366
430	21127
431	22095
432	21074
433	21178
434	21016
435	21611
436	22247
437	21396
438	21301
439	21267
440	21227
441	21353
442	21095
443	21259
444	23531
445	22729
446	21737
447	21525
448	21544
449	22229
450	21986
451	23031
452	22925
453	23120
454	22281
455	22423
456	22366
457	21997
458	23516
459	22650
460	22183
461	22282
462	22618
463	22444
464	22406
465	22461
466	25085
467	22569
468	24125
469	22916
470	23146
471	23102
472	22983
473	24700
474	24009
475	22822
