0	0
1	34
2	47
3	55
4	67
5	80
6	103
7	86
8	105
9	104
10	118
11	117
12	106
13	118
14	120
15	123
16	152
17	141
18	158
19	165
20	156
21	190
22	162
23	188
24	223
25	254
26	218
27	221
28	237
29	246
30	299
31	282
32	289
33	303
34	289
35	286
36	344
37	378
38	335
39	351
40	347
41	367
42	400
43	408
44	496
45	426
46	435
47	500
48	476
49	519
50	549
51	570
52	602
53	549
54	662
55	629
56	594
57	635
58	709
59	735
60	728
61	739
62	758
63	738
64	841
65	802
66	825
67	843
68	878
69	888
70	900
71	935
72	980
73	1027
74	1052
75	1033
76	1056
77	1015
78	1121
79	1154
80	1174
81	1129
82	1188
83	1251
84	1271
85	1254
86	1300
87	1360
88	1338
89	1460
90	1421
91	1489
92	1448
93	1464
94	1531
95	1509
96	1532
97	1551
98	1674
99	1586
100	1634
101	1692
102	1695
103	1793
104	1855
105	1809
106	1866
107	1810
108	1878
109	2001
110	1949
111	1969
112	1981
113	2051
114	2036
115	2104
116	2182
117	2153
118	2176
119	2250
120	2330
121	2265
122	2395
123	2339
124	2453
125	2444
126	2517
127	2550
128	2550
129	2571
130	2638
131	2626
132	2665
133	2793
134	2789
135	2729
136	2954
137	2851
138	2940
139	3058
140	3029
141	3124
142	3141
143	3148
144	3187
145	3199
146	3279
147	3298
148	3358
149	3458
150	3392
151	3437
152	3443
153	3545
154	3703
155	3741
156	3835
157	3747
158	3804
159	3886
160	3865
161	4013
162	3977
163	4100
164	4188
165	4202
166	4169
167	4287
168	4226
169	4336
170	4354
171	4500
172	4592
173	4539
174	4677
175	4554
176	4756
177	4788
178	4803
179	4848
180	4933
181	4862
182	4875
183	5048
184	4990
185	5173
186	5120
187	5183
188	5261
189	5350
190	5380
191	5489
192	5465
193	5604
194	5621
195	5678
196	5567
197	5766
198	5787
199	5995
200	5874
201	6154
202	6140
203	6125
204	6133
205	6351
206	6325
207	6279
208	6247
209	6441
210	6748
211	6625
212	6635
213	6586
214	6789
215	6991
216	6983
217	6994
218	7136
219	7137
220	7226
221	7129
222	7203
223	7346
224	7390
225	7484
226	7504
227	7706
228	7768
229	7700
230	7869
231	7905
232	7875
233	7927
234	8057
235	8131
236	8177
237	8309
238	8364
239	8374
240	8419
241	8517
242	8694
243	8701
244	8787
245	8785
246	8834
247	8935
248	9015
249	9072
250	9151
251	9130
252	9157
253	9200
254	9414
255	9456
256	9529
257	9693
258	9780
259	9699
260	9730
261	9945
262	10097
263	10072
264	10143
265	10093
266	10246
267	10300
268	10469
269	10448
270	10607
271	10720
272	10859
273	11305
274	11299
275	11155
276	11172
277	11282
278	11382
279	11342
280	11565
281	11731
282	11670
283	11709
284	11866
285	11927
286	12253
287	12226
288	12588
289	12439
290	12371
291	12434
292	12469
293	12578
294	12504
295	12539
296	12868
297	12957
298	13031
299	12937
300	13074
301	13174
302	13154
303	13462
304	13409
305	13693
306	13682
307	13747
308	13831
309	13926
310	13848
311	14055
312	14393
313	14683
314	14617
315	15021
316	14657
317	14869
318	14813
319	14787
320	14936
321	15103
322	15217
323	15294
324	15472
325	15603
326	15465
327	15577
328	15501
329	15554
330	15773
331	16015
332	16137
333	16044
334	16231
335	16078
336	16425
337	16457
338	16564
339	16641
340	16751
341	17086
342	17217
343	17108
344	17401
345	17281
346	17464
347	17458
348	17369
349	17671
350	17870
351	17756
352	18049
353	18061
354	18207
355	18334
356	18282
357	18584
358	18766
359	18883
360	19057
361	18976
362	19258
363	19068
364	19141
365	19378
366	19216
367	19645
368	20041
369	20013
370	20048
371	20053
372	20151
373	20397
374	20427
375	20515
376	20890
377	20804
378	21137
379	21216
380	21156
381	21284
382	21259
383	21183
384	21352
385	21477
386	21501
387	21776
388	21789
389	22141
390	22473
391	22174
392	22017
393	22016
394	22395
395	22472
396	22623
397	22852
398	22909
399	22952
400	23151
401	23361
402	23619
403	23528
404	23770
405	23933
406	24042
407	24376
408	24325
409	24393
410	24503
411	24425
412	24678
413	24715
414	25006
415	25210
416	25116
417	25195
418	25213
419	25427
420	25442
421	25441
422	25957
423	26060
424	26364
425	26437
426	26286
427	26250
428	26736
429	26708
430	26813
431	26955
432	27287
433	27157
434	27194
435	27363
436	27455
437	28104
438	27775
439	28065
440	28061
441	28152
442	28162
443	28432
444	28899
445	28814
446	28558
447	28707
448	29294
449	28868
450	28977
451	29278
452	29420
453	29515
454	29797
455	29926
456	29962
457	30162
458	30104
459	30351
460	30753
461	30682
462	31045
463	30991
464	31824
465	31715
466	31553
467	31746
468	32023
469	31980
470	32095
471	32133
472	32929
473	32677
474	32968
475	32881
476	32423
477	32754
478	32784
479	32906
480	33052
481	33323
482	33420
483	33854
484	34301
485	33606
486	34348
487	34379
488	34368
489	34309
490	34499
491	34672
492	34963
493	34937
494	35246
495	35267
496	35487
497	35705
498	35967
499	35900
500	36133
501	36711
502	36453
503	36589
504	36484
505	37056
506	36897
507	37072
508	37657
509	37840
510	37598
511	37770
512	37646
513	37931
514	38247
515	38503
516	38776
517	39083
518	38979
519	39579
520	39557
521	39651
522	39508
523	39622
524	39859
525	40051
526	39850
527	40251
528	40309
529	40837
530	41008
531	40852
532	41122
533	40979
534	40831
535	41543
536	41843
537	41651
538	41846
539	41903
540	42348
541	42399
542	41892
543	42287
544	42763
545	42901
546	43011
547	43499
548	42866
549	43154
550	43670
551	43755
552	44094
553	44128
554	44513
555	44874
556	45049
557	44367
558	44957
559	45133
560	45578
561	45536
562	45834
563	45734
564	45802
565	46341
566	46229
567	46783
568	46536
569	46142
570	46566
571	46890
572	46768
573	46894
574	47502
575	47169
576	47768
577	48272
578	48338
579	47930
580	48112
581	47930
582	48543
583	48699
584	47908
585	48274
586	48770
587	49374
588	49143
589	49790
590	49972
591	50590
592	50300
593	50018
594	50256
595	49927
596	50616
597	50911
598	51277
599	51553
600	51368
601	51427
602	51597
603	52270
604	51832
605	51766
606	52097
607	52590
608	52938
609	52936
610	53126
611	53488
612	53091
613	53558
614	53476
615	53698
616	53788
617	53837
618	54403
619	54930
620	54817
621	54379
622	54887
623	55906
624	55459
625	55726
626	56540
627	56169
628	56618
629	56770
630	57330
631	57021
632	56016
633	56649
634	56644
635	56830
636	57260
637	57443
638	58384
639	58484
640	58887
641	58861
642	58467
643	58938
644	58951
645	59412
646	59807
647	60101
648	60656
649	60050
650	60949
651	60470
652	60530
653	60507
654	60841
655	60858
656	60748
657	61697
658	61377
659	61051
660	62153
661	62236
662	62604
663	63067
664	63312
665	62693
666	62814
667	63477
668	63271
669	63022
670	63585
671	63881
672	64591
673	64635
674	64848
675	65170
676	64566
677	65462
678	65027
679	64983
680	65763
681	66334
682	66732
683	66198
684	66272
685	66717
686	67535
687	66484
688	66929
689	66906
690	67628
691	67709
692	67440
693	67974
694	68179
695	68309
696	69199
697	69008
698	69282
699	69552
700	69318
701	69939
702	70169
703	69940
704	70259
705	70681
706	71498
707	70949
708	70421
709	70986
710	71644
711	71239
712	70696
713	71264
714	72110
715	72582
716	72241
717	73135
718	73083
719	73256
720	73230
721	73453
722	74626
723	74424
724	74831
725	74800
726	74921
727	75342
728	75057
729	75618
730	75913
731	76029
732	75694
733	75764
734	76744
735	76583
736	76298
737	76612
738	77660
739	77231
740	77629
741	78171
742	77528
743	77972
744	77766
745	77650
746	78137
747	78349
748	78620
749	79652
750	79647
751	79501
752	79485
753	79806
754	80000
755	80723
756	81682
757	80561
758	80624
759	80846
760	80511
761	81465
762	82115
763	82407
764	82017
765	83765
766	83541
767	83675
768	83750
769	83778
770	84002
771	83644
772	84162
773	84227
774	85112
775	84398
776	84851
777	85590
778	84908
779	85582
780	85700
781	86622
782	87528
783	88172
784	87226
785	87106
786	87482
787	87780
788	88663
789	88971
790	88532
791	88816
792	88547
793	88622
794	88659
795	88020
796	88861
797	89640
798	90874
799	90458
800	90070
801	90041
802	91089
803	90578
804	91278
805	92919
806	91762
807	90924
808	92592
809	92840
810	92862
811	93212
812	93541
813	93578
814	93968
815	93094
816	93518
817	93975
818	93544
819	94678
820	94475
821	95630
822	96036
823	94374
824	95468
825	95943
826	96020
827	95899
828	96985
829	96928
830	97370
831	97312
832	97633
833	98506
834	98725
835	98967
836	98516
837	98805
838	98709
839	97912
840	98956
841	98958
842	98730
843	99963
844	100428
845	99105
846	99674
847	99381
848	100351
849	100716
850	101329
851	100939
852	101866
853	100838
854	101139
855	101550
856	102031
857	102525
858	102569
859	103318
860	103569
861	103720
862	103991
863	103991
864	103740
865	104530
866	104962
867	104542
868	104381
869	104895
870	105733
871	104945
872	105689
873	106951
874	104932
875	104533
876	105709
877	107109
878	107301
879	107220
880	107406
881	107339
882	107788
883	108436
884	107641
885	108044
886	108575
887	107961
888	109722
889	110077
890	110415
891	110826
892	110496
893	110403
894	109755
895	111086
896	112267
897	112148
898	112248
899	111657
900	112882
901	112456
902	113699
903	114207
904	114030
905	113309
906	114019
907	114702
908	114696
909	115636
910	115061
911	115562
912	116066
913	116190
914	116678
915	116531
916	116671
917	116816
918	117615
919	116878
920	118082
921	117902
922	118054
923	117992
924	118853
925	119308
926	118768
927	118881
928	120432
929	120668
930	120435
931	121171
932	121239
933	121330
934	121100
935	120456
936	121231
937	121417
938	121894
939	123031
940	122391
941	122074
942	122626
943	122698
944	123521
945	124092
946	123727
947	123837
948	125195
949	125160
950	124781
951	124917
952	125500
953	124726
954	124965
955	125792
956	126229
957	126748
958	126225
959	126505
960	127395
961	127933
962	128541
963	128614
964	127150
965	128342
966	128920
967	130374
968	129043
969	129730
970	130267
971	131534
972	131077
973	131863
974	131569
975	131896
976	131884
977	132042
978	133628
979	133094
980	133599
981	132644
982	132580
983	134258
984	135432
985	134336
986	134936
987	135782
988	135950
989	136449
990	136629
991	136456
992	137989
993	137843
994	137242
995	137356
996	137392
997	137353
998	137961
999	138624
