0	0
1	71
2	178
3	107
4	156
5	190
6	231
7	252
8	298
9	355
10	427
11	436
12	459
13	577
14	594
15	623
16	658
17	750
18	774
19	763
20	864
21	923
22	901
23	1002
24	996
25	1078
26	1131
27	1161
28	1304
29	1264
30	1350
31	1392
32	1410
33	1593
34	1501
35	1524
36	1635
37	1776
38	1770
39	1901
40	1790
41	1922
42	1922
43	2059
44	2036
45	2152
46	2170
47	2320
48	2247
49	2402
50	2443
51	2434
52	2493
53	2503
54	2666
55	2654
56	2748
57	2765
58	2964
59	2821
60	3001
61	3019
62	3089
63	3219
64	3176
65	3243
66	3242
67	3350
68	3351
69	3515
70	3555
71	3518
72	3687
73	3689
74	3711
75	3809
76	3802
77	3898
78	4026
79	3996
80	4114
81	4165
82	4243
83	4183
84	4400
85	4517
86	4506
87	4436
88	4555
89	4513
90	4642
91	4663
92	4809
93	4874
94	4990
95	4991
96	5060
97	5200
98	5285
99	5279
100	5227
101	5278
102	5375
103	5503
104	5452
105	5551
106	5486
107	5715
108	5688
109	5863
110	5882
111	5812
112	5901
113	5965
114	6038
115	6100
116	6260
117	6360
118	6349
119	6431
120	6393
121	6301
122	6667
123	6661
124	6685
125	6742
126	6661
127	6927
128	6983
129	7119
130	7102
131	7459
132	7320
133	7294
134	7509
135	7464
136	7694
137	7754
138	7798
139	7939
140	8105
141	8054
142	8308
143	8160
144	8481
145	8296
146	8507
147	8525
148	9770
149	8652
150	8835
151	8813
152	8945
153	8977
154	8965
155	9255
156	9173
157	9099
158	9293
159	9492
160	9462
161	9446
162	9711
163	9620
164	9812
165	9945
166	9863
167	9992
168	10000
169	9992
170	10154
171	10287
172	10380
173	10513
174	10442
175	10573
176	10711
177	10777
178	10876
179	10935
180	10922
181	11093
182	10949
183	11021
184	11171
185	11173
186	11213
187	11527
188	11631
189	11828
190	11638
191	11851
192	11828
193	11633
194	11843
195	11966
196	12684
197	12891
198	12199
199	12167
200	12260
201	12485
202	12581
203	12573
204	12748
205	12696
206	12899
207	12955
208	13195
209	13259
210	14630
211	13388
212	13084
213	14338
214	13285
215	13436
216	13559
217	13513
218	13637
219	13575
220	13576
221	13868
222	13886
223	13942
224	14165
225	14005
226	14327
227	14409
228	14457
229	14291
230	14628
231	14617
232	14717
233	14615
234	15089
235	15212
236	15024
237	15204
238	15980
239	15550
240	15278
241	16205
242	15712
243	15407
244	15824
245	15665
246	16289
247	16776
248	15849
249	16075
250	16095
251	16083
252	16060
253	16154
254	16487
255	16556
256	16685
257	16631
258	17050
259	16587
260	16760
261	16956
262	16775
263	17449
264	16828
265	17001
266	17236
267	17200
268	17229
269	17424
270	17443
271	17509
272	17638
273	17822
274	17835
275	17867
276	18131
277	18049
278	18187
279	18373
280	18174
281	18356
282	18371
283	18185
284	18815
285	18792
286	18822
287	19122
288	18873
289	19270
290	19287
291	20600
292	19376
293	19328
294	19690
295	20674
296	19502
297	20511
298	19641
299	19616
300	19842
301	20045
302	20116
303	20099
304	20190
305	20075
306	20170
307	21191
308	20578
309	20536
310	20625
311	20437
312	20544
313	20431
314	21799
315	21071
316	20890
317	20750
318	21080
319	21343
320	21421
321	21452
322	21411
323	21641
324	22276
325	22580
326	22792
327	21948
328	22017
329	22209
330	22105
331	22177
332	22128
333	22222
334	22448
335	22445
336	22644
337	22654
338	22666
339	22898
340	23165
341	23051
342	22996
343	22833
344	22976
345	23269
346	24207
347	23201
348	23243
349	23512
350	23254
351	23553
352	23961
353	23856
354	23772
355	23842
356	24096
357	24970
358	24335
359	24444
360	24601
361	24629
362	24515
363	25231
364	25694
365	24995
366	24969
367	25131
368	24861
369	25169
370	25356
371	25224
372	26700
373	26333
374	25423
375	25701
376	25619
377	25703
378	25704
379	25615
380	26648
381	25699
382	26958
383	26048
384	26208
385	26120
386	26475
387	26826
388	27740
389	26715
390	27977
391	28297
392	27148
393	27190
394	26978
395	27077
396	27083
397	27203
398	27442
399	27232
400	27417
401	27638
402	27817
403	27593
404	27656
405	27656
406	28123
407	27844
408	27788
409	28097
410	28135
411	30159
412	28578
413	28396
414	29980
415	28535
416	28559
417	30006
418	28943
419	29084
420	29178
421	29170
422	29196
423	29595
424	29375
425	29707
426	30600
427	29824
428	29598
429	31773
430	30239
431	30102
432	29954
433	30192
434	32833
435	30230
436	30243
437	30558
438	30291
439	31410
440	31185
441	30995
442	30718
443	31002
444	30858
445	31279
446	31282
447	31322
448	31468
449	31395
450	31733
451	31778
452	31611
453	31817
454	31958
455	32159
456	33296
457	32372
458	32242
459	33244
460	32608
461	32363
462	32295
463	32169
464	32757
465	32777
466	32913
467	32814
468	33074
469	32848
470	33451
471	33427
472	33549
473	34740
474	34249
475	33986
476	33850
477	33804
478	33746
479	33974
480	34277
481	34377
482	34541
483	35459
484	35148
485	36084
486	34792
487	34904
488	34780
489	35618
490	35222
491	36561
492	35421
493	35364
494	35597
495	36500
496	35903
497	35476
498	36103
499	36487
500	35670
501	36847
502	35890
503	36391
504	37143
505	38332
506	36435
507	36604
508	36592
509	36898
510	36734
511	38503
512	37435
513	37668
514	37230
515	37530
516	37401
517	37244
518	37999
519	38471
520	38942
521	39729
522	37990
523	37793
524	37371
525	38015
526	38136
527	38144
528	38244
529	39450
530	38352
531	38390
532	41456
533	38843
534	38765
535	39002
536	38890
537	38866
538	39977
539	39286
540	40538
541	39314
542	39145
543	39186
544	39671
545	40246
546	40762
547	39917
548	39840
549	40211
550	39834
551	40419
552	40086
553	41443
554	41055
555	41757
556	40593
557	40873
558	41001
559	40836
560	42131
561	41127
562	40881
563	41171
564	40627
565	41698
566	41034
567	41173
568	41554
569	41313
570	43235
571	41451
572	42503
573	42604
574	42814
575	42076
576	41951
577	41991
578	42914
579	43725
580	43317
581	42599
582	43654
583	42320
584	44000
585	43064
586	44761
587	43674
588	43207
589	43700
590	43831
591	43586
592	43971
593	43237
594	43576
595	43964
596	44341
597	43956
598	44571
599	45639
600	44569
601	45087
602	46436
603	44959
604	44643
605	44756
606	45067
607	44681
608	45027
609	45044
610	45166
611	45300
612	45169
613	47995
614	45618
615	45683
616	46782
617	45537
618	45764
619	47498
620	46618
621	46291
622	46486
623	46710
624	46191
625	46571
626	46971
627	46690
628	46932
629	47677
630	46806
631	47173
632	47417
633	47229
634	47184
635	49135
636	47706
637	48819
638	47505
639	48560
640	47518
641	48479
642	47868
643	47605
644	49596
645	48130
646	49957
647	48660
648	48397
649	48257
650	49972
651	50837
652	51150
653	50114
654	50486
655	49854
656	48873
657	48947
658	49247
659	49051
660	49492
661	49584
662	49693
663	50381
664	50539
665	50826
666	49758
667	49879
668	52141
669	50098
670	50558
671	50403
672	50803
673	50685
674	50736
675	51448
676	51499
677	51330
678	50660
679	52501
680	51132
681	51167
682	51795
683	51907
684	51872
685	53537
686	53111
687	52520
688	53534
689	52074
690	52327
691	52178
692	52245
693	54266
694	52562
695	54967
696	52819
697	55112
698	53635
699	53523
700	54430
701	53265
702	53420
703	52918
704	53186
705	53704
706	54517
707	53438
708	55070
709	55546
710	53792
711	54088
712	54692
713	54520
714	55886
715	54876
716	54704
717	55410
718	55197
719	54926
720	56069
721	55762
722	55348
723	55483
724	54868
725	55226
726	55468
727	56236
728	56387
729	55553
730	55408
731	55534
732	56241
733	57629
734	56734
735	57122
736	57091
737	56492
738	56734
739	56671
740	57872
741	57825
742	56994
743	58984
744	57549
745	58192
746	56869
747	58447
748	57389
749	57537
750	57778
751	60496
752	57833
753	57861
754	58270
755	58230
756	59493
757	58956
758	58235
759	59719
760	59331
761	59219
762	58568
763	59867
764	60145
765	59190
766	60850
767	61387
768	59128
769	59224
770	59572
771	59017
772	62266
773	59869
774	59703
775	59558
776	59563
777	60572
778	59981
779	61003
780	60092
781	60233
782	61307
783	60133
784	60334
785	60852
786	60505
787	61080
